Tweet id,Tweet permalink,Tweet text,Content,Type,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted likes,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted media views,promoted media engagements
1087096944013516806,https://twitter.com/hitRECordJoe/status/1087096944013516806,"Assuming you could scroll through your phone right now and find at least one photo you took of nature. You probably have way more than one.

Whatever nature photos you find, you can post here: https://t.co/El73hSbOlb https://t.co/0mrdb0UIIP",Challenge,Photo,2019-01-20 21:18 +0000,238013,5903,0.02480116632284790,36,413,666,196,1441,0,625,4,0,0,0,0,0,2522,2522,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1087047368753721346,https://twitter.com/hitRECordJoe/status/1087047368753721346,"Live look at me eating a big bowl of cereal on a Sunday morning

https://t.co/Ml9TcL2ZIV https://t.co/LFrOAGmnJT",Inspiration,Illustration,2019-01-20 18:01 +0000,125892,9772,0.07762208877450510,31,22,394,78,106,0,67,4,0,0,0,0,0,9070,9070,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1087020852887973890,https://twitter.com/hitRECordJoe/status/1087020852887973890,"btw, far too many of you said the Patriots 😔 https://t.co/hhFLmAEeKq",Response,Response,2019-01-20 16:15 +0000,185687,656,0.003532826746083460,14,72,366,129,2,0,71,2,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1087004069095501826,https://twitter.com/hitRECordJoe/status/1087004069095501826,Write down a random fact you know (could be something borderline useless) that you you might bring up during a dinner conversation or something.. https://t.co/6iURoN8ejR,Challenge,Writing,2019-01-20 15:09 +0000,265257,1807,0.0068122613163837300,25,301,406,304,585,0,180,4,0,0,2,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086958270072475648,https://twitter.com/hitRECordJoe/status/1086958270072475648,Who else didn't get much sleep last night?? https://t.co/pTxrQhALRb,Challenge,Writing,2019-01-20 12:07 +0000,190705,3296,0.017283238509740200,55,172,1197,241,1476,0,155,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086850353335803905,https://twitter.com/hitRECordJoe/status/1086850353335803905,"&lt;3

https://t.co/lAx6IIQNO9 https://t.co/3CzQxfBxLI",Inspiration,Photo,2019-01-20 04:58 +0000,112128,7546,0.06729808789954340,49,7,327,156,152,0,56,0,0,0,0,0,0,6799,6799,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086809539058565121,https://twitter.com/hitRECordJoe/status/1086809539058565121,"Write one sentence that could be a compelling opening line to a book... but a book that doesn't exist.

Add your sentence here: https://t.co/xmGcNiNcsK",Challenge,Writing,2019-01-20 02:16 +0000,146505,1317,0.008989454284836700,28,133,252,171,607,0,126,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086757193830072320,https://twitter.com/hitRECordJoe/status/1086757193830072320,"Think of a big break-up you went through. Maybe you were the heart breaker, or perhaps you were the broken hearted.

What was the first thing you bought after it happened? 

Reply here: https://t.co/fYSfSAKMeC",Challenge,Writing,2019-01-19 22:48 +0000,170466,1493,0.008758344772564620,27,189,281,152,669,0,173,0,0,0,2,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086685222257737729,https://twitter.com/hitRECordJoe/status/1086685222257737729,"Who do you have going to the Super Bowl this year?

(please say the LA Rams and please do not say the New England Patriots)",Open Question,Open Question,2019-01-19 18:02 +0000,362552,3535,0.009750325470553190,122,594,2012,492,0,0,307,6,0,0,2,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086650872430354432,https://twitter.com/hitRECordJoe/status/1086650872430354432,https://t.co/LyjGTcD53M,Retweet,Retweet,2019-01-19 15:45 +0000,177029,28029,0.15832999113139700,276,16,1705,170,989,0,222,0,0,0,0,0,0,24651,24651,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086634636640468992,https://twitter.com/hitRECordJoe/status/1086634636640468992,Share a photo that makes you happy: https://t.co/utk9zWhePl,Challenge,Photo,2019-01-19 14:41 +0000,183452,2055,0.011201840263393100,29,285,291,201,909,0,340,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086490196529635328,https://twitter.com/hitRECordJoe/status/1086490196529635328,Calling any + all PHOTOGRAPHERS here: https://t.co/PWClPTPcPB https://t.co/xxUttdUma0,Challenge,Photo,2019-01-19 05:07 +0000,103145,2778,0.026932958456541800,28,11,224,165,420,0,126,0,0,0,1,0,0,1803,1803,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086432956166459392,https://twitter.com/hitRECordJoe/status/1086432956166459392,"@CarrieVoice Either one! Couple, individual, or any kind of happy photos",Response,Response,2019-01-19 01:19 +0000,500,19,0.038,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086423022959874048,https://twitter.com/hitRECordJoe/status/1086423022959874048,😫 https://t.co/tJjVboBybX,Response,Response,2019-01-19 00:40 +0000,205507,1271,0.006184704170660850,89,107,708,246,13,0,105,3,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086383731961679872,https://twitter.com/hitRECordJoe/status/1086383731961679872,"Looking to get a bunch of you to post photos of happy moments from this past year.

Might include a few of them in a book we're publishing about the stages of breaking up. 

Add all your happiness photos here: https://t.co/utk9zWhePl",Challenge,Photo,2019-01-18 22:04 +0000,94007,853,0.009073792377163400,15,45,163,118,349,0,162,0,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086363473674752000,https://twitter.com/hitRECordJoe/status/1086363473674752000,"""Promise me you'll always remember: You're braver than you believe, and stronger than you seem, and smarter than you think.""

#WinnieThePoohDay https://t.co/fljL4P2HmL",Retweet,Retweet,2019-01-18 20:43 +0000,394228,14838,0.03763811804336580,2019,81,6703,812,83,355,747,5,0,0,5,0,0,4028,4028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086357583970000896,https://twitter.com/hitRECordJoe/status/1086357583970000896,@sannadyker So beautiful. This is exceptional. I think you should look into this challenge to illustrate what home means to you: https://t.co/jBuPoI3eGl,Live Tweet,Live Tweet,2019-01-18 20:20 +0000,931,55,0.05907626208378090,2,1,8,11,8,0,25,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086353332992495616,https://twitter.com/hitRECordJoe/status/1086353332992495616,@FisherCre8ive @iamalexmathers Super good stuff. We are looking for original character designs here if you're interested in getting involved: https://t.co/U3u2p9FZ0U,Live Tweet,Live Tweet,2019-01-18 20:03 +0000,672,29,0.043154761904761900,0,0,7,5,11,0,6,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086353055619010560,https://twitter.com/hitRECordJoe/status/1086353055619010560,@D_Peeler I love dragons. And you did a great job illustrating this. Here's a drawing challenge you could contribute to: https://t.co/xlyQaCBdFi,Live Tweet,Live Tweet,2019-01-18 20:02 +0000,406,7,0.017241379310344800,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086352908453462016,https://twitter.com/hitRECordJoe/status/1086352908453462016,@botzford This is fantastic! Here's a challenge you may be interested in participating in: https://t.co/xlyQaCBdFi,Live Tweet,Live Tweet,2019-01-18 20:01 +0000,380,10,0.02631578947368420,0,1,1,0,3,0,5,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086352623043657728,https://twitter.com/hitRECordJoe/status/1086352623043657728,@niconemiri Great! Have a look at this challenge when you get a moment: https://t.co/Orw62JDHSW,Live Tweet,Live Tweet,2019-01-18 20:00 +0000,460,14,0.030434782608695700,0,1,2,2,4,0,5,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086305726333636609,https://twitter.com/hitRECordJoe/status/1086305726333636609,"Very important lesson in life — you can't trust everything you see on the internet: https://t.co/ciQymi5lfn

cc: @ACLU",Retweet,Retweet,2019-01-18 16:54 +0000,126586,2047,0.016170824577757400,28,26,239,135,1521,0,98,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086276292863913994,https://twitter.com/hitRECordJoe/status/1086276292863913994,"Pick one photo you have of a city, and post it here: https://t.co/vT1UpctAo6

(also please mention what the city is)

This one below's from Italy. Gorgeous shot. https://t.co/jgdN3ITInf",Challenge,Photo,2019-01-18 14:57 +0000,186242,6102,0.03276382341254930,34,317,647,168,600,0,1172,0,0,0,1,0,0,3163,3163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086168783092236289,https://twitter.com/hitRECordJoe/status/1086168783092236289,@zenpencils Oh you’d be absolutely perfect for this challenge to illustrate quotes re: creativity — https://t.co/fXopRZH0M1,Response,Response,2019-01-18 07:49 +0000,4869,157,0.03224481413021150,3,1,22,12,92,0,25,2,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086148951915589632,https://twitter.com/hitRECordJoe/status/1086148951915589632,"Getting started writing is one of the hardest parts of the entire process.

That's why we release a new (and easy) prompt each week for anyone interested in writing. 

Newest one is here: https://t.co/3hO39To66T #WeeklyWritingChallenge https://t.co/W3W75LolwP",Challenge,Writing,2019-01-18 06:31 +0000,93324,1413,0.015140799794265100,47,14,475,80,371,65,63,0,0,0,0,0,0,15893,298,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086067753881001984,https://twitter.com/hitRECordJoe/status/1086067753881001984,"@brigoveryou Your work is so good, and I'd love for you to contribute to this one: https://t.co/YB2XPkNOsW",Response,Response,2019-01-18 01:08 +0000,1830,80,0.04371584699453550,0,1,7,7,39,0,26,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086067241416675329,https://twitter.com/hitRECordJoe/status/1086067241416675329,"I gotta jet for now, but thanks so much to you all for tweeting all your illustrations. Checked a bunch of 'em out and tweeted a bunch of challenge links... but a good place to always look for good challenges on @hitRECord is hereL https://t.co/HvrElRtkh4

Alright, adiosss",Live Tweet,Live Tweet,2019-01-18 01:06 +0000,87612,691,0.007887047436424230,12,9,212,141,209,0,108,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086064890182160384,https://twitter.com/hitRECordJoe/status/1086064890182160384,@TheWrongNoel Super good illustrations. Would love for you to have a look at this challenge: https://t.co/bJms7bGtR4,Live Tweet,Live Tweet,2019-01-18 00:57 +0000,5950,258,0.04336134453781510,0,0,15,8,201,0,34,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086064354062086144,https://twitter.com/hitRECordJoe/status/1086064354062086144,"@CaroGalia Damn, this is real good. Got something here that you may be up for: https://t.co/Vi3zCiKH4i",Live Tweet,Live Tweet,2019-01-18 00:54 +0000,4918,256,0.05205368035786910,0,0,13,15,197,0,31,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086063461396664320,https://twitter.com/hitRECordJoe/status/1086063461396664320,"@imogen_lucy Yeah, these are superb. Really like the aesthetic and how you can do them effectively in color and in black &amp; white. This may be an interesting challenge to take on: https://t.co/zCSm0jhdGx",Live Tweet,Live Tweet,2019-01-18 00:51 +0000,2682,77,0.02870991797166290,0,1,13,3,38,0,22,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086062826462965762,https://twitter.com/hitRECordJoe/status/1086062826462965762,@jacklloyd15 This is real cool. Would really like you to check out this challenge on my site: https://t.co/OS5tRREtuK,Live Tweet,Live Tweet,2019-01-18 00:48 +0000,1971,79,0.040081177067478400,1,1,5,21,31,0,20,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086062147161870338,https://twitter.com/hitRECordJoe/status/1086062147161870338,@hannahilewis These are all awesome! Found this one for you: https://t.co/nW2s8bJKwF,Live Tweet,Live Tweet,2019-01-18 00:46 +0000,1905,53,0.027821522309711300,0,1,6,2,27,0,17,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086061322385539072,https://twitter.com/hitRECordJoe/status/1086061322385539072,@kocsmiersky Looks great! Got a good challenge for you right here: https://t.co/owAjbcloNc,Live Tweet,Live Tweet,2019-01-18 00:42 +0000,1449,49,0.033816425120772900,0,1,4,1,21,0,22,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086060782515703808,https://twitter.com/hitRECordJoe/status/1086060782515703808,@dacikjuwita This is absolutely excellent. I think this nature illustration challenge would be a good one for you to look into: https://t.co/hy0ntRaZXc,Live Tweet,Live Tweet,2019-01-18 00:40 +0000,6745,280,0.04151223128243140,0,0,19,22,210,0,29,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086060481691889664,https://twitter.com/hitRECordJoe/status/1086060481691889664,@leannenotleah Cool! Here's a cartoon challenge for you to check out: https://t.co/3uUiSZiODK,Live Tweet,Live Tweet,2019-01-18 00:39 +0000,4064,154,0.03789370078740160,0,2,15,5,114,0,18,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086060027595485184,https://twitter.com/hitRECordJoe/status/1086060027595485184,@katerkkate Fantastic character work here. Really great. Found this character design challenge you might be into: https://t.co/36gIVor5Md,Live Tweet,Live Tweet,2019-01-18 00:37 +0000,2986,81,0.02712659075686540,0,1,10,9,42,0,19,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086059177972133888,https://twitter.com/hitRECordJoe/status/1086059177972133888,"@HorrorHouse818 Holy shit, this is incredible. Amazing. I'd recommend you check out this drawing challenge — bet you'd be perfect for it: https://t.co/w4qJapOvIo",Live Tweet,Live Tweet,2019-01-18 00:34 +0000,2083,93,0.04464714354296690,0,1,14,2,52,0,24,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086058204587413504,https://twitter.com/hitRECordJoe/status/1086058204587413504,"@_danibeann So good! Wow. Would love for you to check out this challenge on the site, as I bet it's perfect for your style: https://t.co/Qi84N04pd7",Live Tweet,Live Tweet,2019-01-18 00:30 +0000,3893,154,0.03955818135114310,1,2,12,9,98,0,32,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086057756786778112,https://twitter.com/hitRECordJoe/status/1086057756786778112,@FortunataDeCoco These patterns are excellent — I bet you'd be good at doing these zen drawings: https://t.co/IvwgGja7LK,Live Tweet,Live Tweet,2019-01-18 00:28 +0000,2470,88,0.03562753036437250,1,1,9,3,42,0,32,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086057536904544256,https://twitter.com/hitRECordJoe/status/1086057536904544256,@olimamberti Your character illustration work is wonderful. Love it. This may be a fun challenge for you to interpret a pre-existing character and remix it in your style: https://t.co/uJQ9IuRBce,Live Tweet,Live Tweet,2019-01-18 00:27 +0000,2135,70,0.03278688524590160,1,1,6,6,21,0,35,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086057211321696258,https://twitter.com/hitRECordJoe/status/1086057211321696258,@LindsayinAfrica This is outstanding! You should check out this challenge that involves illustrating animals: https://t.co/Jwo5YaNjwN,Live Tweet,Live Tweet,2019-01-18 00:26 +0000,5813,159,0.02735248580767250,0,1,21,12,102,0,23,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086056293230493698,https://twitter.com/hitRECordJoe/status/1086056293230493698,"@Jackie_ofTrades Exceptional! Wow, you're super talented. Here's a challenge for portraits. I think you'd be great for it: https://t.co/ireAb8u9RD",Live Tweet,Live Tweet,2019-01-18 00:22 +0000,2861,78,0.027263194687172300,1,1,7,4,49,0,16,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086055814459080704,https://twitter.com/hitRECordJoe/status/1086055814459080704,"@FrustratedPasta Cool! Like your character design style. Gonna link you to what we call the ""Character Collab"" where you can contribute any original character: https://t.co/dCNzUkmuvZ",Live Tweet,Live Tweet,2019-01-18 00:20 +0000,4114,64,0.015556635877491500,0,1,13,4,36,0,10,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086054652662054912,https://twitter.com/hitRECordJoe/status/1086054652662054912,@dameronscurls Awesome! I'm gonna point you in the direction of this challenge to illustrate characters based on photos of them: https://t.co/hXhgRRSr47,Live Tweet,Live Tweet,2019-01-18 00:16 +0000,4537,137,0.030196164866652000,0,1,14,6,102,0,14,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086054091569082370,https://twitter.com/hitRECordJoe/status/1086054091569082370,@mindsmumblings Nice! You'd definitely be great for this animal illustration challenge: https://t.co/Za4yhmWk3T,Live Tweet,Live Tweet,2019-01-18 00:14 +0000,4395,121,0.027531285551763400,0,3,11,4,88,0,15,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086053127650865153,https://twitter.com/hitRECordJoe/status/1086053127650865153,"Gonna sit here on twitter for a little bit, specifically waiting to hear from ILLUSTRATORS (or really anyone who likes to draw.)

Tweet me something you've drawn and I'll reply to some of you trying to match you with a creative opportunity on my site that I think you'll like.",Live Tweet,Live Tweet,2019-01-18 00:10 +0000,475877,5463,0.011479857189988200,209,486,1596,1068,1,0,2085,16,0,0,2,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1086020591696728064,https://twitter.com/hitRECordJoe/status/1086020591696728064,"What's the first thing you'd go and buy after a bad break-up?

(answer here, please: https://t.co/fYSfSAKMeC)",Challenge,Writing,2019-01-17 22:01 +0000,197599,2283,0.011553702194849200,24,320,356,240,1193,0,148,2,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1085977692036567041,https://twitter.com/hitRECordJoe/status/1085977692036567041,"Such a beautiful animation by @FredePatiences &lt;3

https://t.co/EwOgDIwN28 https://t.co/mfkL97B4TG",Inspiration,Animation,2019-01-17 19:10 +0000,92726,1485,0.01601492569505860,84,9,569,91,22,0,64,0,0,0,0,0,0,11977,646,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1085901567050633216,https://twitter.com/hitRECordJoe/status/1085901567050633216,This was several years ago.. https://t.co/2B5CuUDktu #tbt https://t.co/UCjGPWFoNT,Joe Status,Joe Status,2019-01-17 14:08 +0000,146463,6543,0.04467339874234450,95,73,1630,174,288,24,137,1,0,0,1,0,0,4120,4120,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1085883689337143296,https://twitter.com/hitRECordJoe/status/1085883689337143296,"I have one big suggestion for twitter:

Far less thought-out diatribes about things people dislike",Joe Status,Joe Status,2019-01-17 12:57 +0000,131875,1101,0.008348815165876780,72,50,733,156,0,0,89,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1085724138910638080,https://twitter.com/hitRECordJoe/status/1085724138910638080,"When you're looking for inspiration to write, sometimes a photo can help get you started. That way you're not starting with a blank slate.

So if you feel like writing, and could use help getting motivated, you might wanna take a look at this prompt: https://t.co/KRCPI1lbw3",Challenge,Writing,2019-01-17 02:23 +0000,89196,856,0.00959684290775371,32,19,268,82,390,0,65,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1085666257461043200,https://twitter.com/hitRECordJoe/status/1085666257461043200,"Do any of you still take photos with film?

I know it's a digital age (and cameras and film can be expensive) but if you do take picture on actual film, I would love to see them. 

Post here: https://t.co/T8KvCbnody 📷🎞",Challenge,Photo,2019-01-16 22:33 +0000,99038,1565,0.015802015388032900,25,39,285,176,463,0,573,0,0,0,4,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1085599254004011008,https://twitter.com/hitRECordJoe/status/1085599254004011008,Solid wisdom from Mr. @joss Whedon about creativity.. https://t.co/h0Ow7XPfw8,Retweet,Retweet,2019-01-16 18:06 +0000,111115,1961,0.01764838230661930,139,16,664,171,36,0,64,2,0,0,0,0,0,868,869,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1085555524765208576,https://twitter.com/hitRECordJoe/status/1085555524765208576,I sang this song to my sons when they used to cry at night.. https://t.co/S9qV75L7BY,Inspiration,Music,2019-01-16 15:13 +0000,75883,1133,0.014930880434352900,11,17,204,88,664,0,149,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1085548998285451264,https://twitter.com/hitRECordJoe/status/1085548998285451264,❤️📚📚❤️ https://t.co/YdQRtSktZb,Retweet,Retweet,2019-01-16 14:47 +0000,296943,3440,0.011584714911616000,382,33,2637,191,3,0,167,9,0,0,0,0,0,18,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1085355798920921089,https://twitter.com/hitRECordJoe/status/1085355798920921089,"Self portrait of one of my favorite animators: @CarliIhde 

Look at how expressive this is. I'm so impressed with her art.

Check out more of her stuff here: https://t.co/aAXbAYxchV https://t.co/OYMtkMeQ4U",Inspiration,Animation,2019-01-16 01:59 +0000,79737,1642,0.020592698496306600,58,11,507,225,110,0,81,0,0,0,0,0,0,19063,650,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1085259325831036928,https://twitter.com/hitRECordJoe/status/1085259325831036928,RAPPERS needed here: https://t.co/XazOxHffqD,Challenge,Music,2019-01-15 19:36 +0000,73386,358,0.004878314664922470,12,6,59,60,164,0,56,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1085214526964932608,https://twitter.com/hitRECordJoe/status/1085214526964932608,"I bet you can relate to this — you're young and watching a movie w/ your parents, then an awkward scene comes on. Suddenly everyone gets super uncomfortable and it lasts for an eternity.

What movie were you watching when that happened to you?

Post here: https://t.co/jfSkJ3bwhd",Challenge,Writing,2019-01-15 16:38 +0000,405296,4408,0.010876001737002100,60,753,1326,490,1475,0,302,2,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1085175276953395205,https://twitter.com/hitRECordJoe/status/1085175276953395205,"Was it a better world when the twitter character count was 140 or 280? 

Or how about when it was 0 and twitter didn't exist?

¯\_(ツ)_/¯",Open Question,Open Question,2019-01-15 14:02 +0000,176650,2029,0.011485989244268300,124,112,1336,225,0,0,232,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1085022766892572672,https://twitter.com/hitRECordJoe/status/1085022766892572672,A song that DEFINITELY needs a music video: https://t.co/XGcaap5JNI,Inspiration,Music,2019-01-15 03:56 +0000,82041,488,0.005948245389500370,5,10,84,67,243,0,79,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1085001057275506689,https://twitter.com/hitRECordJoe/status/1085001057275506689,"Or ""Kazaam"" w/ Shaq https://t.co/OO289gaZjp",Retweet,Retweet,2019-01-15 02:29 +0000,182313,742,0.0040699237026432600,30,29,493,87,6,0,95,2,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1084901406073593856,https://twitter.com/hitRECordJoe/status/1084901406073593856,"Favorite kind of rain (next to #LARain) 

https://t.co/Mh60PSGyS6 https://t.co/hk8a6dj4vu",Inspiration,Illustration,2019-01-14 19:53 +0000,107509,2682,0.024946748644299500,83,16,530,61,71,20,74,0,0,0,0,0,0,1827,1827,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1084881604860796928,https://twitter.com/hitRECordJoe/status/1084881604860796928,No better way to start my mornings than spending time with my family https://t.co/i81mrwoy0n,Joe Reply,Joe Reply,2019-01-14 18:35 +0000,115333,413,0.0035809352050150400,14,7,228,97,2,0,64,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1084881161472466947,https://twitter.com/hitRECordJoe/status/1084881161472466947,This one https://t.co/mffbeLC7wF,Joe Reply,Joe Reply,2019-01-14 18:33 +0000,140974,350,0.002482727311419130,14,15,182,71,3,0,62,3,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1084874656115380224,https://twitter.com/hitRECordJoe/status/1084874656115380224,@Suvin1997 Awesome shot! Would love for you to contribute it to @hitRECord. Bet our community could remix this into all kinds of cool art...,Response,Response,2019-01-14 18:07 +0000,654,25,0.0382262996941896,0,1,2,6,0,0,16,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1084869973103857668,https://twitter.com/hitRECordJoe/status/1084869973103857668,Post all your photos from around the world here — https://t.co/jhpjc7zBGi 🌍 https://t.co/fCIS89RPln,Challenge,Writing,2019-01-14 17:48 +0000,93639,2224,0.0237507875991841,15,48,209,54,182,0,162,1,0,0,0,0,0,1553,1553,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1084827981938335748,https://twitter.com/hitRECordJoe/status/1084827981938335748,"My brother had a tradition where he'd celebrate a victory (big or small) with the reward of ice cream. He'd call it Victory Ice Cream. A delicious incentive to do awesome. 

Hope you've all had victories in your lives recently that you can celebrate (with ice cream, of course) &lt;3",Joe Status,Joe Status,2019-01-14 15:02 +0000,675578,9407,0.013924372907347500,456,164,5839,2451,4,0,484,0,0,0,9,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1084662159609683975,https://twitter.com/hitRECordJoe/status/1084662159609683975,"The way it feels when you remember tomorrow is Monday..

https://t.co/wW9ParlEMY https://t.co/hYsPtFqGQT",Inspiration,Photo,2019-01-14 04:03 +0000,129300,9453,0.07310904872389790,43,29,500,94,62,0,80,1,0,0,0,0,0,8644,8644,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1084653088273661952,https://twitter.com/hitRECordJoe/status/1084653088273661952,Best rivalry in sports https://t.co/HY3D8Y2Hqj,Retweet,Retweet,2019-01-14 03:27 +0000,248857,1374,0.0055212431235609200,75,38,1002,122,4,0,125,1,0,0,1,0,0,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1084573556019736576,https://twitter.com/hitRECordJoe/status/1084573556019736576,Need a few writers here: https://t.co/mWzXJp2SHl,Challenge,Writing,2019-01-13 22:11 +0000,106219,794,0.0074751221532870800,17,11,131,72,468,0,95,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
